Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
1,7,0,0,29,906.5666667,0,0.006896552,0,0,Mar,4,1,1,2,New_Visitor,TRUE,FALSE
0,0,0,0,4,149,0,0.05,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,30,1224.75,0,0.007142857,21.04864167,0,Mar,2,4,2,2,New_Visitor,FALSE,TRUE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,4,1,1,Returning_Visitor,FALSE,FALSE
2,52,1,17.66666667,18,1262,0,0.00952381,0,0,Mar,2,2,1,2,New_Visitor,FALSE,FALSE
0,0,0,0,12,207,0,0.036666667,0,0,Mar,2,2,3,2,Returning_Visitor,FALSE,FALSE
1,19,0,0,7,115.6666667,0,0.028571429,0,0,Mar,3,2,2,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
1,0,0,0,3,321.5,0.05,0.1,0,0,Mar,3,2,2,1,Returning_Visitor,FALSE,FALSE
9,204.0833333,0,0,63,3552.702381,0,0.007,19.95572297,0,Mar,1,2,8,8,New_Visitor,FALSE,TRUE
2,151,0,0,19,716.3571429,0.004761905,0.015873016,10.8692605,0,Mar,1,1,7,1,Returning_Visitor,TRUE,TRUE
6,98,0,0,12,343,0.019444444,0.032222222,0,0,Mar,1,2,1,2,Returning_Visitor,TRUE,FALSE
6,52,1,24,56,3763.166667,0.003389831,0.01480226,10.37042373,0,Mar,2,2,1,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,7,272.5,0,0.033333333,0,0,Mar,1,1,6,2,New_Visitor,TRUE,FALSE
0,0,0,0,3,81,0,0.066666667,0,0,Mar,1,1,1,1,Returning_Visitor,FALSE,FALSE
4,600.4230769,0,0,17,1883.827222,0.00075188,0.013061325,0.120699914,0,Mar,2,2,1,8,Returning_Visitor,FALSE,TRUE
0,0,0,0,7,251.6666667,0.028571429,0.011428571,0,0,Mar,3,2,1,6,Returning_Visitor,TRUE,FALSE
4,132,0,0,7,1413.333333,0.036,0.029285714,0,0,Mar,3,2,7,8,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,79.5,0,0.033333333,0,0,Mar,3,2,2,2,Returning_Visitor,FALSE,FALSE
3,23,0,0,6,83,0,0.014285714,0,0,Mar,2,2,6,2,New_Visitor,FALSE,FALSE
2,20,0,0,17,584.5,0,0.011111111,0,0,Mar,2,2,9,2,Returning_Visitor,FALSE,FALSE
3,39,0,0,30,940.8333333,0.012121212,0.024242424,0,0,Mar,1,8,3,3,Returning_Visitor,FALSE,FALSE
2,152.8333333,0,0,20,791.6666667,0.011111111,0.016666667,41.35007203,0,Mar,1,1,1,2,New_Visitor,FALSE,TRUE
0,0,0,0,77,4346.541667,0.003070175,0.023099415,0,0,Mar,4,1,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,50.5,0,0.04,0,0,Mar,2,2,1,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,6,74,0,0.02,0,0,Mar,2,4,6,8,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,83,0.057142857,0.095238095,0,0,Mar,1,2,2,1,Returning_Visitor,FALSE,FALSE
4,16.66666667,0,0,68,2593.741667,0.002941176,0.012843137,0,0,Mar,2,2,4,8,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,59,0,0.033333333,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
2,197,4,219,53,1518.761111,0.007272727,0.005454545,0,0,Mar,1,1,6,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,6,62,0,0.04,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,30,365.4,0.027586207,0.035862069,0,0,Mar,3,2,6,1,Returning_Visitor,FALSE,FALSE
2,15,0,0,7,50.5,0,0.028571429,0,0,Mar,2,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,468,0.016666667,0.033333333,0,0,Mar,4,1,4,3,Returning_Visitor,FALSE,FALSE
5,710.3333333,0,0,23,7533.272727,0,0.007407407,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
4,84,0,0,35,1059,0,0.005882353,0,0,Mar,2,2,3,2,New_Visitor,FALSE,FALSE
0,0,0,0,5,52,0,0.02,0,0,Mar,2,4,7,2,Returning_Visitor,FALSE,FALSE
3,151,0,0,6,892,0,0.018518519,0,0,Mar,3,2,3,3,Returning_Visitor,TRUE,FALSE
4,83.5,0,0,9,430.5,0,0.015384615,0,0,Mar,2,2,1,2,New_Visitor,FALSE,FALSE
0,0,0,0,17,132.6333333,0.011764706,0.007843137,0,0,Mar,1,1,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,3,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,14,363.3181818,0.014285714,0.023809524,0,0,Mar,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,73,0,0.066666667,0,0,Mar,2,4,1,7,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,612,0,0.014285714,0,0,Mar,3,3,1,2,New_Visitor,TRUE,FALSE
9,848.1428571,4,388.6666667,33,595.0095238,0,0.004651163,0,0,Mar,2,2,1,10,New_Visitor,FALSE,FALSE
0,0,0,0,6,495,0,0.02,77.96,0,Mar,1,2,9,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,4,49.5,0,0.016666667,0,0,Mar,2,2,9,2,Returning_Visitor,FALSE,FALSE
3,130.8333333,1,109,47,1813.208333,0,0.002083333,0,0,Mar,2,2,3,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,9,218,0,0.033333333,0,0,Mar,2,2,6,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,4,102,0,0.05,0,0,Mar,2,2,3,2,Returning_Visitor,FALSE,FALSE
2,27,0,0,23,1278.090909,0,0.008333333,0,0,Mar,2,2,2,2,New_Visitor,TRUE,FALSE
0,0,0,0,3,25,0,0.066666667,0,0,Mar,1,1,4,1,Returning_Visitor,FALSE,FALSE
0,0,2,445,38,996.5166667,0.000854701,0.016544567,0,0,Mar,2,2,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,69.5,0,0.033333333,0,0,Mar,2,2,7,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,40,1530.248485,0.005128205,0.029795821,0,0,Mar,3,2,1,2,Returning_Visitor,FALSE,FALSE
2,12,0,0,43,2595.280952,0.009090909,0.025378788,0,0,Mar,2,4,7,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,471.5,0.016666667,0.066666667,0,0,Mar,1,1,6,3,Returning_Visitor,FALSE,FALSE
11,281.6309524,0,0,54,923.6757353,0,0.012261867,5.150663602,0,Mar,1,1,7,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,153,0.02,0.04,0,0,Mar,1,1,4,1,Returning_Visitor,TRUE,FALSE
9,160,0,0,48,3946.008333,0.007272727,0.011515152,20.32388105,0,Mar,2,6,1,8,Returning_Visitor,TRUE,TRUE
0,0,0,0,26,648.4,0,0.018,0,0,Mar,1,1,1,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,5,56,0.04,0.08,0,0,Mar,2,4,1,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,3,2,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,21,263,0.00952381,0.030952381,0,0,Mar,2,6,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,193,0,0.033333333,0,0,Mar,4,1,3,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,3,38,0.1,0.122222222,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,116,0.025,0.1,0,0,Mar,2,4,5,1,Returning_Visitor,FALSE,FALSE
3,31.33333333,0,0,33,1077.869048,0.0015625,0.01953125,0,0,Mar,3,2,6,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,266.3333333,0.04,0.08,0,0,Mar,3,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,17,0,0.033333333,0,0,Mar,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,67.5,0,0.066666667,0,0,Mar,1,1,3,3,Returning_Visitor,TRUE,FALSE
3,81,1,0,28,499.6666667,0,0.022222222,0,0,Mar,2,6,1,1,Returning_Visitor,FALSE,FALSE
1,5.5,0,0,7,286,0.025,0.05,0,0,Mar,2,2,6,1,Returning_Visitor,FALSE,FALSE
4,81,0,0,8,112.7285714,0,0.02,0,0,Mar,2,2,2,1,Returning_Visitor,FALSE,FALSE
1,18,0,0,24,1571,0,0.016666667,0,0,Mar,2,2,2,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,241,0,0.018181818,0,0,Mar,2,2,5,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,187,0.031818182,0.068181818,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
3,91,2,338,11,451,0,0.006666667,45.7504,0,Mar,2,2,1,10,New_Visitor,FALSE,TRUE
2,85.5,0,0,42,1741.483333,0,0.002051282,27.12804201,0,Mar,2,10,1,1,Returning_Visitor,FALSE,FALSE
1,42,2,80.5,46,838.6833333,0,0.015416667,0,0,Mar,2,2,1,10,Returning_Visitor,FALSE,FALSE
5,36.33333333,3,53,22,406,0.002564103,0.013461538,0,0,Mar,4,1,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,18,437.1875,0.011111111,0.006878307,0,0,Mar,1,1,7,9,Returning_Visitor,TRUE,FALSE
2,33,0,0,28,898.5,0,0.013333333,0,0,Mar,2,10,6,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,19,215.75,0,0.021052632,0,0,Mar,2,2,3,10,Returning_Visitor,FALSE,FALSE
7,110.25,0,0,20,266.5833333,0.011111111,0.039753086,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,546,0,0.04,35.49,0,Mar,2,2,3,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,16,2156,0.01875,0.035416667,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,17,557.1666667,0.023529412,0.049509804,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE,FALSE
2,27,1,35,19,461.05,0.016666667,0.026190476,16.33942857,0,Mar,3,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,18,1473.333333,0.011111111,0.044444444,0,0,Mar,1,1,1,2,Returning_Visitor,FALSE,FALSE
4,155.5,0,0,13,474.8333333,0,0.00625,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,1,1,4,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,212,0.026666667,0.03968254,0,0,Mar,3,2,3,1,Returning_Visitor,FALSE,FALSE
5,487.5,0,0,11,500,0,0.015384615,0,0,Mar,1,8,1,11,New_Visitor,FALSE,FALSE
0,0,3,56,10,369,0,0.016666667,0,0,Mar,1,1,4,2,New_Visitor,TRUE,FALSE
0,0,0,0,5,136.6666667,0.02,0.12,0,0,Mar,3,2,1,10,Returning_Visitor,TRUE,FALSE
0,0,0,0,10,243.2,0.02,0.04,0,0,Mar,2,2,4,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,459,0,0.02,0,0,Mar,2,4,3,1,Returning_Visitor,FALSE,FALSE
5,376.8,3,105.6666667,6,441.4666667,0,0.003333333,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
4,985.5,4,308,6,328,0,0.015384615,0,0,Mar,2,2,3,2,New_Visitor,FALSE,FALSE
0,0,0,0,3,36,0,0.033333333,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,20,518.6666667,0,0.011111111,0,0,Mar,2,2,2,1,Returning_Visitor,FALSE,FALSE
7,606,1,33,26,631.4583333,0,0.007142857,0,0,Mar,1,1,7,2,Returning_Visitor,FALSE,FALSE
11,1640.590909,0,0,16,1849.833333,0,0.013636364,10.78136364,0,Mar,1,1,2,3,Returning_Visitor,FALSE,FALSE
1,0,0,0,8,436,0,0.022222222,0,0,Mar,2,4,6,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,5,132,0,0.04,0,0,Mar,1,1,1,1,Returning_Visitor,TRUE,FALSE
2,63,0,0,35,850.3333333,0,0.005405405,0,0,Mar,2,2,3,2,New_Visitor,TRUE,FALSE
11,228.0277778,1,32,17,457.7957265,0.007258065,0.044351348,0,0,Mar,1,2,9,8,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,143,0,0.04,0,0,Mar,2,4,1,1,Returning_Visitor,FALSE,FALSE
6,136.5555556,0,0,59,3224.819084,0.002985075,0.011923715,8.567426866,0,Mar,2,4,2,2,Returning_Visitor,TRUE,TRUE
3,76,0,0,24,1038.845238,0,0.008333333,0,0,Mar,2,2,4,3,New_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,1,1,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,216,0,0.033333333,0,0,Mar,2,4,7,10,Returning_Visitor,FALSE,FALSE
2,11,0,0,20,363.6666667,0.01,0.016666667,0,0,Mar,2,2,1,3,Returning_Visitor,TRUE,FALSE
1,0,0,0,17,1314.25,0.045833333,0.1,0,0,Mar,2,2,7,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,146,0.146666667,0.186666667,0,0,Mar,3,2,7,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,228,0,0.028571429,0,0,Mar,4,1,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,0,0.2,0.2,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,419.75,0,0.006060606,0,0,Mar,2,2,6,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,15,270,0.028571429,0.035714286,0,0,Mar,2,2,7,1,Returning_Visitor,FALSE,FALSE
1,1.333333333,0,0,32,395.2222222,0.006060606,0.011111111,0,0,Mar,2,4,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,4,9,0.1,0.15,0,0,Mar,3,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,17,945.0108696,0.006334842,0.023889556,0,0,Mar,3,2,3,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,90,0,0.066666667,0,0,Mar,1,2,5,10,Returning_Visitor,FALSE,FALSE
0,0,1,55,9,936.8333333,0,0.022222222,53.25533333,0,Mar,1,1,1,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,3,8,0,0.066666667,0,0,Mar,2,2,6,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,20,447.5,0.02,0.04,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
5,310,1,73,16,416.4,0,0.011111111,0,0,Mar,1,1,1,2,Returning_Visitor,TRUE,FALSE
5,1417.5,0,0,36,1051.248276,0,0.002293202,0,0,Mar,2,2,5,2,Returning_Visitor,TRUE,FALSE
3,960,0,0,10,1218,0,0.018181818,0,0,Mar,2,5,1,2,New_Visitor,FALSE,FALSE
2,18,0,0,15,756.3333333,0.0125,0.0625,29.24325,0,Mar,2,10,3,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,5,210,0.12,0.16,0,0,Mar,1,10,1,1,Returning_Visitor,FALSE,FALSE
2,52,0,0,24,427.0833333,0.026388889,0.059722222,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,31,0,0.025,0,0,Mar,3,2,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,388,0.05,0.075,0,0,Mar,2,2,6,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,151.5,0,0.05,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE,FALSE
2,18.33333333,0,0,36,1387.606061,0.005263158,0.025438596,0,0,Mar,2,2,8,1,Returning_Visitor,TRUE,FALSE
5,106,0,0,30,1418,0,0.010344828,0,0,Mar,2,2,3,2,New_Visitor,FALSE,FALSE
6,91.88888889,0,0,25,437.2222222,0.028571429,0.035,0,0,Mar,3,2,1,1,Returning_Visitor,TRUE,FALSE
3,18,0,0,14,411.5,0,0.023529412,0,0,Mar,2,2,8,2,Returning_Visitor,FALSE,FALSE
2,36,0,0,13,142,0,0.013333333,0,0,Mar,4,2,4,8,Returning_Visitor,FALSE,FALSE
0,0,1,28,13,474.6666667,0,0.014285714,33.41,0,Mar,2,2,1,6,Returning_Visitor,FALSE,TRUE
2,17,0,0,20,1415.625,0.012698413,0.044761905,32.578313,0,Mar,3,3,1,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0,0.2,0,0,Mar,2,2,5,1,Returning_Visitor,FALSE,FALSE
7,139.5,0,0,30,1448.752381,0.006060606,0.012878788,0,0,Mar,1,2,3,2,New_Visitor,FALSE,FALSE
0,0,0,0,3,96.5,0,0.022222222,0,0,Mar,1,1,1,3,Returning_Visitor,TRUE,FALSE
4,178,2,209,17,2777.666667,0,0.009090909,0,0,Mar,3,2,7,1,Returning_Visitor,FALSE,FALSE
3,180,0,0,12,1436.5,0,0.013333333,27.75904925,0,Mar,2,2,2,2,Returning_Visitor,TRUE,TRUE
2,107.3333333,0,0,8,224,0,0.01,0,0,Mar,1,2,7,2,Returning_Visitor,TRUE,FALSE
4,52,1,7,46,3087,0.003773585,0.021383648,16.94643793,0,Mar,2,2,3,8,Returning_Visitor,FALSE,TRUE
2,211,1,58,71,3424.583333,0.001315789,0.015,0,0,Mar,2,2,5,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,1,1,3,3,Returning_Visitor,FALSE,FALSE
0,0,2,46,9,546,0,0.02,0,0,Mar,2,6,1,2,Returning_Visitor,FALSE,FALSE
1,4,0,0,43,1418.5,0,0.018181818,0,0,Mar,4,1,2,3,Returning_Visitor,TRUE,FALSE
1,69,0,0,8,423,0,0.025,28.05094335,0,Mar,2,4,1,8,New_Visitor,FALSE,TRUE
4,183.25,1,21,20,651.4,0,0.004166667,0,0,Mar,1,1,1,2,Returning_Visitor,FALSE,FALSE
2,55,0,0,6,249.5,0,0.033333333,0,0,Mar,2,2,7,2,New_Visitor,FALSE,FALSE
0,0,0,0,11,337,0.045454545,0.061818182,0,0,Mar,1,1,9,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,1,1,1,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,26,1377.769697,0,0.008,92.4822063,0,Mar,2,2,7,2,Returning_Visitor,FALSE,TRUE
0,0,1,83,16,223,0,0.023529412,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
1,3,2,373,6,66.83333333,0,0.0125,0,0,Mar,2,4,1,8,New_Visitor,FALSE,FALSE
1,613.6666667,0,0,4,957,0.161904762,0.096298701,0,0,Mar,3,2,8,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,135,0,0.1,0,0,Mar,1,1,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,36,1166.72619,0,0.025,4.599,0,Mar,1,1,1,3,Returning_Visitor,TRUE,TRUE
2,11.92307692,2,139,80,4099.737392,0.004117063,0.005279668,16.88069613,0,Mar,3,2,1,2,Returning_Visitor,TRUE,TRUE
1,0,0,0,4,31,0,0.05,0,0,Mar,2,2,2,10,Returning_Visitor,TRUE,FALSE
1,8,1,101,12,205.9761905,0.015384615,0.024358974,0,0,Mar,2,4,3,1,Returning_Visitor,FALSE,FALSE
1,7,7,141,25,1644,0.002150538,0.018817204,0,0,Mar,2,4,1,10,Returning_Visitor,FALSE,FALSE
2,102,0,0,4,268,0,0.013333333,0,0,Mar,2,2,1,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,8,158.5,0,0.05,0,0,Mar,1,1,1,3,Returning_Visitor,TRUE,FALSE
1,7,0,0,11,298,0,0.006666667,0,0,Mar,3,2,3,3,Returning_Visitor,TRUE,FALSE
3,1499.571429,1,186,31,2905.943651,0,0.010215054,0,0,Mar,2,6,7,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,41,419,0.01300813,0.03495935,0,0,Mar,2,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,279,0,0.04,0,0,Mar,2,2,2,1,Returning_Visitor,FALSE,FALSE
1,0,0,0,43,1286.688889,0.004545455,0.030266123,4.289292857,0,Mar,3,2,1,6,Returning_Visitor,FALSE,FALSE
1,74,0,0,49,1616.083333,0.004,0.016,0,0,Mar,2,2,6,1,Returning_Visitor,FALSE,FALSE
2,1223,4,416,21,2755.67094,0.004545455,0.027575758,0,0,Mar,3,2,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,26,655.7833333,0.003846154,0.013782051,0,0,Mar,1,1,8,3,Returning_Visitor,FALSE,FALSE
4,206.3333333,0,0,20,917.35,0,0.008333333,23.83323089,0,Mar,4,2,1,2,Returning_Visitor,TRUE,TRUE
3,67,0,0,12,353,0,0.015384615,0,0,Mar,2,2,3,2,New_Visitor,FALSE,FALSE
0,0,0,0,2,27,0,0.1,0,0,Mar,4,1,4,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,0,0.2,0.2,0,0,Mar,1,1,1,1,Returning_Visitor,FALSE,FALSE
3,242,0,0,12,286,0,0.014285714,0,0,Mar,1,1,1,2,New_Visitor,TRUE,FALSE
0,0,0,0,6,835.8333333,0.033333333,0.066666667,0,0,Mar,1,1,1,1,Returning_Visitor,FALSE,FALSE
7,217.8333333,1,23.5,18,338.1272727,0,0.014393939,0,0,Mar,3,2,1,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,22,0,0.1,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
2,136.6666667,1,9.5,20,1572.571429,0,0.015873016,0,0,Mar,3,2,3,1,Returning_Visitor,FALSE,FALSE
12,739.2091954,1,16,21,1321.059195,0.009032258,0.025133361,78.34560177,0,Mar,2,2,1,8,Returning_Visitor,FALSE,TRUE
0,0,0,0,2,0,0.2,0.2,0,0,Mar,1,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,187,0.1,0.15,0,0,Mar,3,2,1,3,Returning_Visitor,FALSE,FALSE
4,33,0,0,19,502.4583333,0,0.011904762,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,1,1,8,1,Returning_Visitor,FALSE,FALSE
3,14,0,0,20,1424.928571,0.01,0.022222222,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
4,68.5,2,845,82,2448.784448,0.000374532,0.008907697,6.506831398,0,Mar,1,1,2,2,Returning_Visitor,FALSE,TRUE
5,91.83333333,0,0,32,1480.666667,0,0.006857143,0,0,Mar,1,1,1,3,Returning_Visitor,TRUE,FALSE
1,31,0,0,6,25.5,0.066666667,0.083333333,0,0,Mar,3,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,236,0,0.04,0,0,Mar,1,1,6,1,Returning_Visitor,FALSE,FALSE
2,58,0,0,50,952.4345238,0,0.011538462,2.179730769,0,Mar,4,2,2,11,Returning_Visitor,TRUE,TRUE
0,0,0,0,5,182,0,0.04,0,0,Mar,3,2,6,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,24,854.3333333,0,0.008333333,0,0,Mar,4,1,1,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,39,0,0.022222222,0,0,Mar,2,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,15,1332.833333,0.014285714,0.005714286,0,0,Mar,2,5,4,2,Returning_Visitor,TRUE,FALSE
5,89.75,0,0,16,467.9166667,0.011111111,0.016666667,0,0,Mar,3,2,4,2,Returning_Visitor,TRUE,FALSE
1,9.5,0,0,25,674.25,0,0.017307692,0,0,Mar,2,2,7,2,Returning_Visitor,FALSE,FALSE
9,165.5,0,0,50,2207.391667,0.001724138,0.009972955,15.30003763,0,Mar,1,1,4,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,10,300,0,0.05,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,1,1,4,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,177.5,0.033333333,0.044444444,0,0,Mar,2,2,8,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,34,311.5,0,0.011764706,0,0,Mar,2,2,4,1,Returning_Visitor,FALSE,FALSE
3,57,0,0,15,486.5166667,0,0.011111111,0,0,Mar,2,2,5,6,Returning_Visitor,FALSE,FALSE
0,0,1,255,15,1418.25,0,0.00625,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
1,13,0,0,10,391.85,0.018055556,0.046984127,0,0,Mar,3,2,4,3,Returning_Visitor,TRUE,FALSE
3,63,0,0,10,142.6666667,0,0.015384615,0,0,Mar,2,2,7,2,New_Visitor,TRUE,FALSE
3,134,0,0,53,1659.319697,0,0.00380117,62.34813701,0,Mar,4,1,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,3,2,3,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,59,1560.601163,0.005172414,0.010673235,0,0,Mar,1,1,1,2,Returning_Visitor,FALSE,FALSE
2,34,0,0,65,1451.227362,0.003030303,0.008492896,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
4,67.07142857,0,0,21,2588.958333,0,0.011041667,0,0,Mar,3,2,2,8,New_Visitor,TRUE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,80,0,0.033333333,0,0,Mar,3,2,1,10,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,9,2,New_Visitor,TRUE,FALSE
8,87.5,0,0,31,496.5833333,0.005405405,0.012612613,3.889459459,0,Mar,2,2,7,2,Returning_Visitor,FALSE,TRUE
1,22,0,0,21,678.2738095,0,0.012878788,0,0,Mar,3,2,1,2,New_Visitor,FALSE,FALSE
0,0,0,0,4,55,0,0.05,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,34,0.1,0.15,0,0,Mar,3,2,6,1,Returning_Visitor,FALSE,FALSE
1,17.5,0,0,8,163,0,0.011111111,0,0,Mar,3,2,1,2,New_Visitor,TRUE,FALSE
0,0,0,0,7,286.5,0,0.042857143,0,0,Mar,3,3,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,20,1395.258333,0,0.011111111,0,0,Mar,1,1,1,9,New_Visitor,TRUE,FALSE
1,14,0,0,10,90,0,0.018181818,0,0,Mar,2,2,2,10,New_Visitor,FALSE,FALSE
5,69.33333333,1,0,5,142,0,0.022222222,0,0,Mar,2,2,3,2,New_Visitor,FALSE,FALSE
2,148,0,0,9,416.6666667,0,0.004545455,0,0,Mar,3,2,6,2,New_Visitor,TRUE,FALSE
1,85,4,208.5,12,413.8,0,0.003921569,0,0,Mar,1,1,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,403,0.1,0.15,0,0,Mar,2,10,3,3,Returning_Visitor,FALSE,FALSE
